Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/11/2018
Test time,10:44:45
Device ID,0
Count,29
Flags,!
Remarks,pristine-graphnen
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,0.000764448,-0.000765738,-2.7131E-08,0.0312,0,1
-99,0.000758094,-0.000758982,-1.2077E-08,0.22146,0,1
-98,0.000751492,-0.000752082,-9.539E-09,0.46342,0,1
-97,0.000746764,-0.000747206,-7.547E-09,0.65351,0,1
-96,0.000742511,-0.000742858,-7.043E-09,0.83166,0,1
-95,0.000738549,-0.000738763,-6.535E-09,1.01293,0,1
-94,0.000734522,-0.000734753,-5.818E-09,1.19267,0,1
-93,0.000730736,-0.000730919,-5.204E-09,1.37147,0,1
-92,0.000726702,-0.00072692,-4.635E-09,1.6161,0,1
-91,0.0007228,-0.000722996,-3.746E-09,1.87502,0,1
-90,0.000719026,-0.000719176,-3.907E-09,2.13311,0,1
-89,0.000715698,-0.000715774,-3.971E-09,2.32456,0,1
-88,0.000712375,-0.000712445,-3.33E-09,2.50302,0,1
-87,0.000709329,-0.000709312,-4.032E-09,2.74697,0,1
-86,0.000705898,-0.000705945,-3.233E-09,3.03076,0,1
-85,0.000702456,-0.000702579,-3.097E-09,3.2852,0,1
-84,0.00069934,-0.000699208,-2.435E-09,3.47543,0,1
-83,0.00069613,-0.000696162,-3.137E-09,3.65305,0,1
-82,0.000693076,-0.000693056,-2.281E-09,3.8951,0,1
-81,0.0006899,-0.000689888,-2.543E-09,4.0852,0,1
