Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/11/2018
Test time,12:02:20
Device ID,0
Count,81
Flags,!
Remarks,plasma-3
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,-7.3E-11,6.919E-09,-1.3732E-08,0.0884,0,1
-99,-1.8E-10,3.036E-09,-4.242E-09,0.4125,0,1
-98,1.48E-10,2.079E-09,-2.436E-09,0.73817,0,1
-97,-2.48E-10,1.244E-09,-1.81E-09,1.06784,0,1
-96,6.3E-11,1.11E-09,-1.34E-09,1.45494,0,1
-95,-2.4E-11,1.034E-09,-9.95E-10,1.72667,0,1
-94,8E-11,8.05E-10,-8.74E-10,2.03842,0,1
-93,8.2E-11,6.11E-10,-6.82E-10,2.36826,0,1
-92,-1.19E-10,5.56E-10,-5.7E-10,2.69797,0,1
-91,-5.1E-11,4.2E-10,-4.65E-10,3.02774,0,1
-90,7.4E-11,3.98E-10,-4.3E-10,3.35756,0,1
-89,-7.5E-11,3.03E-10,-3.38E-10,3.68743,0,1
-88,-3.1E-11,3.44E-10,-2.98E-10,4.01742,0,1
-87,-4.9E-11,1.65E-10,-2.6E-10,4.34712,0,1
-86,1.21E-10,2.5E-10,-2.39E-10,4.67839,0,1
-85,3E-12,1.53E-10,-1.93E-10,5.00808,0,1
-84,1.23E-10,2.06E-10,-1.14E-10,5.33786,0,1
-83,-5.6E-11,1.3E-10,-7E-11,5.6675,0,1
-82,9.8E-11,1.34E-10,-8E-11,5.99741,0,1
