Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/11/2018
Test time,11:38:07
Device ID,0
Count,74
Flags,!
Remarks,plasma-gr2
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,0.000606826,-0.000608895,-1.8979E-08,0.03235,0,1
-99,0.000597639,-0.000598377,-3.639E-09,0.31751,0,1
-98,0.000592377,-0.000592789,-2.508E-09,0.57427,0,1
-97,0.000587922,-0.00058827,-2.404E-09,0.83153,0,1
-96,0.000583904,-0.000584102,-3.089E-09,1.11677,0,1
-95,0.000580395,-0.000580522,-1.76E-09,1.37124,0,1
-94,0.000577316,-0.000577438,-1.189E-09,1.56142,0,1
-93,0.000574213,-0.000574278,6.15E-10,1.80336,0,1
-92,0.000571281,-0.000571293,9.83E-10,1.99352,0,1
-91,0.000568242,-0.000568276,1.346E-09,2.23537,0,1
-90,0.000565277,-0.000565286,1.821E-09,2.47097,0,1
-89,0.000562491,-0.000562444,9.18E-10,2.71294,0,1
-88,0.000559696,-0.000559654,-3.7E-11,2.90315,0,1
-87,0.000556931,-0.000556943,-4.03E-10,3.14524,0,1
-86,0.00055425,-0.000554212,1.017E-09,3.38091,0,1
-85,0.00055154,-0.000551517,-2.6E-10,3.62283,0,1
-84,0.000548846,-0.000548798,9.9E-11,3.81291,0,1
-83,0.000546207,-0.000546166,-2.1E-10,4.05512,0,1
-82,0.000543558,-0.000543519,-2.58E-10,4.29077,0,1
-81,0.000540912,-0.000540857,-2.35E-10,4.53277,0,1
