Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/10/2018
Test time,16:53:34
Device ID,1
Count,65
Flags,
Remarks,
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,9
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,3.06E-10,5.9833E-09,-1.1928E-08,0.03425,0,1
-99,2.01E-10,2.4744E-09,-3.333E-09,0.32446,0,1
-98,1.32E-10,1.6241E-09,-2.053E-09,0.62751,0,1
-97,1.16E-10,1.323E-09,-1.631E-09,0.84506,0,1
-96,1.4E-10,1.0323E-09,-1.271E-09,1.06675,0,1
-95,8.8E-11,8.458E-10,-1.013E-09,1.36346,0,1
-94,3.6E-11,7.264E-10,-7.99E-10,1.70364,0,1
-93,6.4E-11,6.346E-10,-7.31E-10,2.04397,0,1
-92,1.5E-10,5.09E-10,-6.25E-10,2.38402,0,1
-91,6.7E-11,4.411E-10,-5.46E-10,2.68772,0,1
-90,9.2E-11,4.243E-10,-4.83E-10,2.9062,0,1
-89,4E-12,3.141E-10,-4.67E-10,3.20444,0,1
-88,7E-11,3.043E-10,-4.14E-10,3.50819,0,1
-87,7.3E-11,2.833E-10,-3.39E-10,3.74518,0,1
-86,1.32E-10,2.872E-10,-2.87E-10,3.96574,0,1
-85,-1E-12,2.243E-10,-2.9E-10,4.26245,0,1
-84,4.7E-11,2.145E-10,-4.5E-11,4.48381,0,1
-83,4.8E-11,1.647E-10,-1.71E-10,4.74266,0,1
-82,5.2E-11,1.855E-10,-2E-10,5.02372,0,1
-81,2.4E-11,1.623E-10,-1E-10,5.29059,0,1
-80,3.9E-11,1.209E-10,-1.25E-10,5.52499,0,1
-79,1.1E-11,1.225E-10,1.92E-10,5.72134,0,1
-78,3.2E-11,7.99E-11,-1.7E-10,6.02413,0,1
-77,5.9E-11,1.254E-10,-1.08E-10,6.32769,0,1
-76,7.9E-11,1.087E-10,-7E-12,6.56483,0,1
-75,7.5E-11,5.01E-11,8.1E-11,6.78544,0,1
-74,-7.2E-11,5.36E-11,-7.7E-11,7.08224,0,1
-73,-1.7E-11,-5.47E-11,3.68E-10,7.30256,0,1
-72,1.9E-11,6.17E-11,-7E-12,7.54486,0,1
-71,-2.1E-11,-8.8E-12,3.15E-10,7.74231,0,1
-70,1.8E-11,6E-13,-2.6E-11,8.04404,0,1
-69,4.8E-11,5.99E-11,-2E-12,8.34805,0,1
-68,1.7E-11,4.87E-11,1.07E-10,8.58511,0,1
-67,-1.35E-10,5.99E-11,1.07E-10,8.88328,0,1
-66,4.24E-10,3.69E-11,1.01E-10,9.22343,0,1
-65,2.16E-10,4.47E-11,7.6E-11,9.56362,0,1
-64,1.93E-10,5.7E-11,1.41E-10,9.86655,0,1
-63,1.33E-10,3.48E-11,2.45E-10,10.08498,0,1
-62,-6E-12,2.85E-11,1.9E-11,10.3831,0,1
-61,-7E-12,-8.1E-11,6E-12,10.72197,0,1
-60,-8.3E-11,-2.85E-11,9.8E-11,11.06085,0,1
-59,-5E-11,-3.99E-11,-2.4E-11,11.39358,0,1
-58,7.1E-11,-7.43E-11,1.26E-10,11.66393,0,1
-57,5.8E-11,-6.46E-11,1.4E-10,11.9676,0,1
-56,6.7E-11,-8.55E-11,2.36E-10,12.20537,0,1
-55,7.3E-11,-4.68E-11,7.5E-11,12.50195,0,1
-54,2.9E-11,-1.121E-10,1.68E-10,12.806,0,1
-53,5.6E-11,-9.27E-11,2.59E-10,13.02423,0,1
-52,4.2E-11,-9.95E-11,2.57E-10,13.24482,0,1
-51,1E-12,-8.21E-11,1.78E-10,13.54178,0,1
-50,-2E-11,-2.97E-11,1.59E-10,13.8808,0,1
-49,-2.1E-11,-6.57E-11,2.76E-10,14.21183,0,1
-48,-2E-12,-1.799E-10,2.59E-10,14.46271,0,1
-47,-1.6E-11,-1.352E-10,1.35E-10,14.72161,0,1
-46,-9E-12,-1.507E-10,1.66E-10,15.06159,0,1
-45,-2E-12,-1.091E-10,1.56E-10,15.40165,0,1
-44,-1.2E-11,-1.857E-10,1.28E-10,15.70557,0,1
-43,4.9E-11,-1.544E-10,2.8E-10,15.92526,0,1
-42,3.6E-11,-1.702E-10,1.71E-10,16.22342,0,1
-41,1.3E-11,-1.628E-10,1.59E-10,16.52657,0,1
-40,7.8E-11,-1.377E-10,2.87E-10,16.76441,0,1
-39,-2.3E-11,-1.107E-10,2.3E-10,17.06177,0,1
-38,-3.5E-11,-1.604E-10,1.74E-10,17.40186,0,1
-37,-3.2E-11,-1.617E-10,2.21E-10,17.74086,0,1
-36,7E-11,-1.094E-10,3.16E-10,18.01242,0,1
-35,-2E-12,-1.389E-10,2.27E-10,18.3062,0,1
-34,6.8E-11,-2.159E-10,3.2E-10,18.52529,0,1
-33,4E-12,-1.914E-10,3.18E-10,18.76245,0,1
-32,2.3E-11,-1.851E-10,2.91E-10,19.02138,0,1
-31,3.7E-11,-2.268E-10,3.43E-10,19.30245,0,1
-30,1.17E-10,-7.04E-11,2.63E-10,19.50239,0,1
-29,-3.6E-11,-2.136E-10,4.83E-10,19.7024,0,1
-28,-1.93E-10,-4.3E-10,4.4E-10,19.90236,0,1
-27,-7.32E-10,-3.122E-10,1.2E-11,20.16908,0,1
-26,-1.76E-10,-3.053E-10,1.7E-10,20.46299,0,1
-25,1.48E-10,-1.572E-10,2.3E-10,20.76935,0,1
-24,7.4E-11,-2.399E-10,3.4E-10,21.00237,0,1
-23,1.12E-10,-2.086E-10,3.33E-10,21.26244,0,1
-22,7.7E-11,-2.48E-10,3.77E-10,21.60149,0,1
-21,9.4E-11,-2.401E-10,2.2E-10,21.93208,0,1
-20,9.4E-11,-2.968E-10,5.61E-10,22.12156,0,1
-19,1.29E-10,-2.857E-10,3.65E-10,22.38192,0,1
-18,6.8E-11,-3.251E-10,3.47E-10,22.72201,0,1
-17,1.4385E-08,-1.7115E-09,3.18E-10,23.06097,0,1
-16,1.526E-08,-1.52722E-08,3.2E-10,23.39217,0,1
-15,1.6262E-08,-1.64469E-08,6.47E-10,23.71611,0,1
-14,1.7232E-08,-1.75445E-08,2.98E-10,24.02277,0,1
-13,1.8576E-08,-1.87808E-08,3.38E-10,24.32651,0,1
-12,2.0094E-08,-2.02047E-08,4.79E-10,24.54405,0,1
-11,2.151E-08,-2.17879E-08,3.58E-10,24.84223,0,1
-10,2.3244E-08,-2.34618E-08,3.36E-10,25.14648,0,1
-9,2.5171E-08,-2.5439E-08,5.69E-10,25.36479,0,1
-8,2.8032E-08,-2.7526E-08,4.2E-10,25.68359,0,1
-7,3.0275E-08,-2.9982E-08,4.66E-10,26.01346,0,1
-6,3.2662E-08,-3.2562E-08,8.37E-10,26.20109,0,1
-5,3.5806E-08,-3.5492E-08,6.3E-10,26.48491,0,1
-4,3.8849E-08,-3.887E-08,5.85E-10,26.77444,0,1
-3,4.2592E-08,-4.2717E-08,4.22E-10,27.06938,0,1
-2,4.6698E-08,-4.6734E-08,5.33E-10,27.38007,0,1
-1,5.1281E-08,-5.1378E-08,3.34E-10,27.69342,0,1
0,5.6755E-08,-5.6626E-08,3.51E-10,27.98865,0,1
1,6.2559E-08,-6.2823E-08,5E-10,28.30336,0,1
2,6.9517E-08,-6.9443E-08,3.19E-10,28.61336,0,1
3,7.6398E-08,-7.654E-08,4.04E-10,28.90755,0,1
4,8.4101E-08,-8.4423E-08,4.78E-10,29.1439,0,1
5,9.3934E-08,-9.3085E-08,4.97E-10,29.40362,0,1
6,1.02793E-07,-1.03139E-07,7.19E-10,29.73607,0,1
7,1.14392E-07,-1.13661E-07,4.01E-10,30.00002,0,1
8,1.25968E-07,-1.25455E-07,4.06E-10,30.31622,0,1
9,1.37766E-07,-1.37791E-07,4.84E-10,30.62747,0,1
10,1.52378E-07,-1.51151E-07,4.14E-10,30.90367,0,1
11,1.65866E-07,-1.65471E-07,4.16E-10,31.24495,0,1
12,1.81406E-07,-1.80303E-07,4.7E-10,31.5834,0,1
13,1.94718E-07,-1.94952E-07,4.25E-10,31.89464,0,1
14,2.1063E-07,-2.10287E-07,5.22E-10,32.14407,0,1
15,2.25632E-07,-2.25098E-07,5.05E-10,32.39469,0,1
16,2.42785E-07,-2.41007E-07,4.3E-10,32.72499,0,1
17,2.56611E-07,-2.56555E-07,5E-10,32.97676,0,1
18,2.71401E-07,-2.71454E-07,5.82E-10,33.24354,0,1
19,2.87302E-07,-2.87611E-07,5.39E-10,33.48292,0,1
20,3.02448E-07,-3.02596E-07,5.25E-10,33.71522,0,1
21,3.18621E-07,-3.17891E-07,5.77E-10,33.93642,0,1
22,3.34898E-07,-3.34655E-07,5.88E-10,34.20445,0,1
23,3.482E-07,-3.49041E-07,6.7E-10,34.44486,0,1
24,3.6313E-07,-3.63243E-07,5.56E-10,34.67625,0,1
25,3.78727E-07,-3.78141E-07,5.87E-10,34.94404,0,1
26,3.94077E-07,-3.93927E-07,6.42E-10,35.18455,0,1
27,4.07883E-07,-4.08604E-07,5.97E-10,35.41703,0,1
28,4.22889E-07,-4.22896E-07,7.4E-10,35.68484,0,1
29,4.3736E-07,-4.36991E-07,5.94E-10,35.92515,0,1
30,4.522E-07,-4.51903E-07,6.76E-10,36.1565,0,1
31,4.67304E-07,-4.66959E-07,6.9E-10,36.37863,0,1
32,4.82061E-07,-4.82288E-07,6.24E-10,36.66187,0,1
33,4.97211E-07,-4.97269E-07,6.13E-10,36.91142,0,1
34,5.12477E-07,-5.14186E-07,6.29E-10,37.20266,0,1
35,5.28532E-07,-5.275E-07,6.71E-10,37.45217,0,1
36,5.42248E-07,-5.42231E-07,6.84E-10,37.70267,0,1
37,5.58468E-07,-5.56712E-07,6.28E-10,37.95315,0,1
