Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/11/2018
Test time,12:53:55
Device ID,0
Count,126
Flags,!
Remarks,ots-4
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,3.31E-08,-2.312E-08,-1.3112E-08,0.08752,0,1
-99,3.4285E-08,-3.011E-08,-5.341E-09,0.33663,0,1
-98,3.5334E-08,-3.2249E-08,-3.167E-09,0.68816,0,1
-97,3.6805E-08,-3.4046E-08,-2.328E-09,0.93747,0,1
-96,3.6735E-08,-3.5201E-08,-1.862E-09,1.2663,0,1
-95,3.7027E-08,-3.5357E-08,-1.318E-09,1.596,0,1
-94,3.7501E-08,-3.5908E-08,-1.151E-09,1.92578,0,1
-93,3.7867E-08,-3.6981E-08,-8.82E-10,2.25551,0,1
-92,3.7671E-08,-3.6976E-08,-7.77E-10,2.58531,0,1
-91,3.8178E-08,-3.738E-08,-5.48E-10,2.91515,0,1
-90,3.8693E-08,-3.773E-08,-6.34E-10,3.24504,0,1
-89,3.83E-08,-3.7867E-08,-5.3E-10,3.57488,0,1
-88,3.911E-08,-3.8595E-08,-3.94E-10,3.90454,0,1
-87,3.9563E-08,-3.9112E-08,-3.83E-10,4.23417,0,1
-86,4.0069E-08,-3.9799E-08,-3.24E-10,4.56503,0,1
-85,4.0615E-08,-3.9618E-08,-3.23E-10,4.8949,0,1
-84,4.0629E-08,-4.0575E-08,-2.58E-10,5.22488,0,1
-83,4.0519E-08,-4.0127E-08,-2.12E-10,5.55486,0,1
