Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/11/2018
Test time,11:02:29
Device ID,0
Count,44
Flags,!
Remarks,pristine-2
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,2,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,1.58E-10,3.115E-09,-6.532E-09,0.09033,0,2
-99,1.01E-10,1.373E-09,-1.812E-09,0.4674,0,2
-98,1.02E-10,8.51E-10,-1.241E-09,0.77513,0,2
-97,3.7E-11,6.64E-10,-7.44E-10,1.10522,0,2
-96,7.7E-11,4.25E-10,-6.78E-10,1.43507,0,2
-95,4.3E-11,3.76E-10,-3.86E-10,1.76472,0,2
-94,8.2E-11,2.97E-10,-4.58E-10,2.09447,0,2
-93,1.5E-11,2.41E-10,-2.49E-10,2.42415,0,2
-92,1E-10,2.22E-10,-2.95E-10,2.75414,0,2
-91,-1.1E-11,1.84E-10,-1.49E-10,3.08279,0,2
-90,3.45E-10,-5.1E-11,-2.37E-10,3.41265,0,2
-89,3.25E-10,-1.35E-10,-3E-12,3.74239,0,2
-88,3.57E-10,-1.25E-10,-1.96E-10,4.05563,0,2
-87,4.67E-10,-2.57E-10,3.7E-11,4.25453,0,2
-86,2.39E-10,-2.27E-10,-3.1E-11,4.56473,0,2
-85,3.66E-10,-3.09E-10,-9.2E-11,4.9174,0,2
-84,3.84E-10,-3.5E-10,9.7E-11,5.20567,0,2
-83,3.42E-10,-3.03E-10,-3.6E-11,5.50013,0,2
-82,5.35E-10,-3.495E-10,-9.4E-11,5.81194,0,2
