Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/10/2018
Test time,11:49:36
Device ID,1
Count,28
Flags,!
Remarks,pressure-idvg-2
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,7
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,2.11E-10,5.1175E-09,-8.916E-09,0.07936,0,1
-99,1.17E-10,2.3387E-09,-3.13E-09,0.37935,0,1
-98,1.16E-10,1.7956E-09,-2.087E-09,0.57666,0,1
-97,5.7E-11,1.2849E-09,-1.577E-09,0.84006,0,1
-96,1.23E-10,1.0646E-09,-1.189E-09,1.03626,0,1
-95,5.4E-11,8.206E-10,-1.129E-09,1.29879,0,1
-94,9.2E-11,7.585E-10,-8.94E-10,1.55906,0,1
-93,9.3E-11,6.438E-10,-7.79E-10,1.86289,0,1
-92,1.07E-10,5.484E-10,-6.03E-10,2.10086,0,1
-91,9.5E-11,4.732E-10,-5.46E-10,2.39902,0,1
-90,1.5001E-08,-1.13264E-08,-5.18E-10,2.70264,0,1
-89,1.6524E-08,-1.59609E-08,-4.56E-10,2.93971,0,1
-88,1.7125E-08,-1.63933E-08,-4.04E-10,3.23746,0,1
-87,1.856E-08,-1.72734E-08,-3.2E-10,3.51828,0,1
-86,2.2574E-08,-1.96059E-08,-3.04E-10,3.78509,0,1
-85,2.3331E-08,-2.24329E-08,-6.4E-11,4.09008,0,1
-84,2.4551E-08,-2.26952E-08,-2.77E-10,4.36507,0,1
-83,2.7911E-08,-2.52827E-08,-2.13E-10,4.68794,0,1
-82,2.7816E-08,-2.8028E-08,-1.96E-10,5.0621,0,1
-81,2.8666E-08,-2.859E-08,-1.34E-10,5.29831,0,1
-80,2.9739E-08,-2.93879E-08,-6.4E-11,5.49829,0,1
-79,3.106E-08,-3.1129E-08,3.5E-11,5.71986,0,1
-78,3.0572E-08,-3.1064E-08,-9.8E-11,6.04536,0,1
-77,3.2259E-08,-3.1149E-08,1.62E-10,6.37079,0,1
-76,3.3269E-08,-3.2795E-08,-7.9E-11,6.67837,0,1
-75,3.3915E-08,-3.4723E-08,-1.28E-10,7.00826,0,1
-74,3.6773E-08,-3.6643E-08,-1.3E-11,7.25867,0,1
-73,3.7025E-08,-3.7087E-08,-2.4E-11,7.58728,0,1
-72,3.8688E-08,-3.8146E-08,-4.7E-11,7.91694,0,1
-71,4.0522E-08,-3.949E-08,1.63E-10,8.24656,0,1
-70,4.0008E-08,-3.8799E-08,3.1E-10,8.57626,0,1
-69,4.1927E-08,-4.0763E-08,1.01E-10,8.90492,0,1
-68,4.1751E-08,-4.19E-08,3.31E-10,9.23058,0,1
-67,4.4048E-08,-4.4669E-08,-3E-12,9.55776,0,1
-66,4.3857E-08,-4.4705E-08,1.23E-10,9.88646,0,1
-65,4.7527E-08,-4.599E-08,-9E-12,10.21624,0,1
-64,5.3089E-08,-5.3588E-08,1.56E-10,10.54588,0,1
-63,5.9794E-08,-6.0723E-08,2.3E-10,10.87459,0,1
