Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/11/2018
Test time,12:38:50
Device ID,0
Count,110
Flags,!
Remarks,ots-2
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,7.725E-09,1.2353E-09,-1.294E-08,0.08722,0,1
-99,8.021E-09,-3.7344E-09,-4.672E-09,0.37713,0,1
-98,8.162E-09,-5.0201E-09,-3.25E-09,0.57462,0,1
-97,8.663E-09,-6.2286E-09,-2.41E-09,0.8398,0,1
-96,8.77E-09,-7.1269E-09,-2.026E-09,1.16438,0,1
-95,9.025E-09,-7.5854E-09,-1.473E-09,1.49585,0,1
-94,9.301E-09,-7.9009E-09,-1.172E-09,1.83491,0,1
-93,9.555E-09,-8.6345E-09,-7.35E-10,2.10767,0,1
-92,9.933E-09,-8.8376E-09,-9.53E-10,2.40057,0,1
-91,1.0258E-08,-9.2182E-09,-7.14E-10,2.63747,0,1
-90,1.0681E-08,-9.6822E-09,-7.51E-10,2.93426,0,1
-89,1.0492E-08,-9.2676E-09,-5.48E-10,3.26538,0,1
-88,1.069E-08,-1.01297E-08,-4.67E-10,3.5971,0,1
-87,1.0538E-08,-1.01887E-08,-6.54E-10,3.90023,0,1
-86,1.1114E-08,-1.03488E-08,-3.76E-10,4.11792,0,1
-85,1.1231E-08,-1.05238E-08,-3.88E-10,4.4149,0,1
-84,1.1439E-08,-1.06019E-08,-4.5E-10,4.74615,0,1
-83,1.1775E-08,-1.11214E-08,-2.1E-10,5.06907,0,1
