Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/19/2018
Test time,12:14:39
Device ID,0
Count,18
Flags,
Remarks,
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,1.359E-09,2.3108E-08,-4.1406E-08,0.08757,0,1
-99,1.292E-09,7.569E-09,-1.0384E-08,0.34554,0,1
-98,1.36E-09,3.157E-09,-5.478E-09,0.64721,0,1
-97,1.358E-09,1.426E-09,-2.677E-09,1.01798,0,1
-96,1.343E-09,5.62E-10,-6.56E-10,1.26479,0,1
-95,1.353E-09,1.15E-10,-8.73E-10,1.62611,0,1
-94,1.363E-09,-4.33E-10,-6.61E-10,1.91736,0,1
-93,1.744E-09,-1.81E-10,5.5E-11,2.15978,0,1
-92,1.534E-09,-5.36E-10,1.307E-09,2.48435,0,1
-91,1.771E-09,-9.33E-10,2.74E-10,2.79774,0,1
-90,1.364E-09,-1.261E-09,7.95E-10,3.03979,0,1
-89,1.344E-09,-1.389E-09,2.22E-10,3.36428,0,1
-88,1.431E-09,-1.527E-09,5.44E-10,3.67763,0,1
-87,1.454E-09,-1.552E-09,8.94E-10,3.91998,0,1
-86,1.535E-09,-1.459E-09,6.69E-10,4.24445,0,1
-85,1.455E-09,-1.858E-09,9.1E-10,4.5577,0,1
-84,1.56E-09,-1.605E-09,1.274E-09,4.79988,0,1
-83,1.567E-09,-1.686E-09,8.56E-10,5.12475,0,1
-82,1.624E-09,-1.737E-09,8.43E-10,5.45354,0,1
-81,1.639E-09,-2.035E-09,1.068E-09,5.76696,0,1
