Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/19/2018
Test time,12:37:35
Device ID,0
Count,31
Flags,!
Remarks,ratio
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,1.01E-10,5.511E-09,-1.3313E-08,0.03259,0,1
-99,7.6E-11,2.4159E-09,-3.177E-09,0.43001,0,1
-98,1.16E-10,1.8347E-09,-2.194E-09,0.65611,0,1
-97,5.1E-11,1.4321E-09,-1.679E-09,0.89519,0,1
-96,5.1E-11,1.1556E-09,-1.204E-09,1.09271,0,1
-95,8.6E-11,9.635E-10,-1.067E-09,1.35629,0,1
-94,7.7E-11,8.607E-10,-8.16E-10,1.55357,0,1
-93,5.5E-11,7.97E-10,-7.31E-10,1.8171,0,1
-92,5.7E-11,6.869E-10,-4.62E-10,2.01596,0,1
-91,2.7E-11,6.12E-10,-4.59E-10,2.21326,0,1
-90,8.2E-11,5.16E-10,-4.82E-10,2.47569,0,1
-89,3.2E-11,4.98E-10,-2.41E-10,2.67562,0,1
-88,8.3E-11,4.643E-10,-1.38E-10,2.8719,0,1
-87,1.317E-09,3.003E-10,-4.41E-10,3.19492,0,1
-86,2.598E-09,-9.535E-10,-2.65E-10,3.47325,0,1
-85,3.651E-09,-3.0494E-09,-2.1E-10,3.7358,0,1
-84,4.228E-09,-3.759E-09,1.4E-11,3.93196,0,1
-83,1.0945E-08,-5.6121E-09,-3.71E-10,4.25497,0,1
-82,1.175E-08,-1.1422E-08,-2.1E-10,4.59474,0,1
