Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/11/2018
Test time,12:16:47
Device ID,0
Count,89
Flags,
Remarks,
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,2.09E-10,1.1106E-08,-1.8944E-08,0.08586,0,1
-99,1.56E-10,5.7009E-09,-6.75E-09,0.42555,0,1
-98,5.2E-11,3.5862E-09,-3.995E-09,0.78557,0,1
-97,9.7E-11,2.6619E-09,-2.79E-09,1.05751,0,1
-96,8.4E-11,2.1515E-09,-1.954E-09,1.25499,0,1
-95,7.8E-11,1.7418E-09,-1.831E-09,1.51513,0,1
-94,5.6E-11,1.3962E-09,-1.348E-09,1.85518,0,1
-93,3.3E-11,1.1239E-09,-1.169E-09,2.19418,0,1
-92,8E-12,9.325E-10,-8.6E-10,2.53314,0,1
-91,3.9E-11,7.73E-10,-7.45E-10,2.8656,0,1
-90,1.3E-11,5.342E-10,-2.54E-10,3.13736,0,1
-89,1.05E-10,4.879E-10,-6.49E-10,3.46592,0,1
-88,1.73E-10,3.31E-10,-9.6E-11,3.73681,0,1
-87,2.45E-10,2.28E-10,2.33E-10,3.9345,0,1
-86,4.33E-10,2.33E-10,2.1E-11,4.19711,0,1
-85,6.17E-10,3.054E-10,4.77E-10,4.39499,0,1
-84,3.51E-10,1.23E-10,4.24E-10,4.65743,0,1
-83,-7.9E-11,1.99E-11,4.4E-10,4.85534,0,1
-82,-3.58E-10,-6.49E-11,-9.7E-11,5.11447,0,1
-81,-5.6E-11,-9.94E-11,-1.02E-10,5.4534,0,1
