Setup title,"Gate Scan Cycles"
Application test name,gate_scan_cycles
Test date,12/20/2017
Test time,11:41:50
Device ID,1
Count,13
Flags,
Remarks,
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU3:HR	HRSMU","SMU4:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,5,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,2.02E-10,4.35E-09,-7.045E-09,0.08871,0,5
-99,1.19E-10,1.978E-09,-2.108E-09,0.29339,0,5
-98,2.4E-11,1.182E-09,-1.585E-09,0.53272,0,5
-97,4E-12,8.94E-10,-1.1056E-09,0.75559,0,5
-96,-7.6E-11,5.68E-10,-7.577E-10,1.01589,0,5
-95,-6E-12,3.93E-10,-6.769E-10,1.27609,0,5
-94,-2.8E-11,3.16E-10,-5.557E-10,1.53632,0,5
-93,-1.7E-10,3.29E-10,-4.448E-10,1.79655,0,5
-92,1.66E-10,2.34E-10,-3.068E-10,2.0568,0,5
-91,1.48E-10,8.6E-11,-2.215E-10,2.317,0,5
-90,1.22E-10,8.6E-11,-1.552E-10,2.57713,0,5
-89,2.4E-11,8.9E-11,-7E-13,2.8374,0,5
-88,5.1E-11,5.7E-11,3.54E-11,3.09759,0,5
-87,4.8E-11,-4.9E-11,7.18E-11,3.3577,0,5
-86,5.3E-11,-3.7E-11,1.72E-10,3.61782,0,5
-85,2.2E-11,-2.63E-10,2.983E-10,3.87798,0,5
-84,3.1E-11,-1.9E-10,3.6E-10,4.08535,0,5
-83,1.84E-10,-3.88E-10,6.266E-10,4.30562,0,5
-82,7E-12,-4.79E-10,6.445E-10,4.51908,0,5
-81,2.6E-11,-5.11E-10,7.465E-10,4.71109,0,5
