Setup title,VFET_cycle
Application test name,gate_scan_cycles
Test date,1/11/2018
Test time,12:11:31
Device ID,0
Count,86
Flags,!
Remarks,plasma-4
Name,Gate,Source,Drain,False,VgStart,VgStop,VgStep,Vd,IgLimit,IntegTime,curr_cycle,Vs,HoldTime,DelayTime,DrainMinRng
Value,"SMU1:HP	HPSMU","SMU4:HR	HRSMU","SMU3:HR	HRSMU","SMU2:HR	HRSMU",-100,100,1,1,0.01,MEDIUM,0,0,0,0,1nA
Name,Polarity,Lg,Wg,Temp,IdMax,test_cycles
Value,1,1E-06,1E-05,25,0.01,2
Vgate,Idrain,Isource,Igate,t,cycle,Vdrain
-100,2.632E-09,7.518E-09,-1.9187E-08,0.03255,0,1
-99,2.519E-09,7.12E-10,-4.229E-09,0.3367,0,1
-98,2.389E-09,-5.11E-10,-2.307E-09,0.6322,0,1
-97,2.338E-09,-1.043E-09,-1.497E-09,1.01477,0,1
-96,2.462E-09,-1.331E-09,-1.114E-09,1.3326,0,1
-95,2.518E-09,-1.568E-09,-8.67E-10,1.66132,0,1
-94,2.575E-09,-1.743E-09,-6.83E-10,1.99117,0,1
-93,3.036E-09,-1.693E-09,-4.82E-10,2.32199,0,1
-92,3.51E-09,-1.502E-09,9E-11,2.65377,0,1
-91,2.964E-09,-1.72E-09,3.91E-10,2.93932,0,1
-90,2.672E-09,-1.994E-09,-1.2E-10,3.25114,0,1
-89,2.616E-09,-2.257E-09,-1.91E-10,3.58102,0,1
-88,2.687E-09,-2.335E-09,-2.21E-10,3.91098,0,1
-87,2.605E-09,-2.527E-09,-1.18E-10,4.2408,0,1
-86,2.68E-09,-2.814E-09,-3.69E-10,4.57052,0,1
-85,2.918E-09,-2.704E-09,-2.45E-10,4.90028,0,1
-84,2.887E-09,-2.763E-09,-1.17E-10,5.22879,0,1
-83,2.962E-09,-2.88E-09,-3.5E-11,5.54214,0,1
-82,3.089E-09,-2.913E-09,-6.4E-11,5.85239,0,1
