3.000000000000000000e+00,9.721657133283871488e+00
3.081996434937611440e+00,9.310006461958213464e+00
3.163992869875222880e+00,9.204700476270254228e+00
3.245989304812834320e+00,8.649450733551923065e+00
3.327985739750445759e+00,8.453198669315272085e+00
3.409982174688057199e+00,8.783476533518417284e+00
3.491978609625668639e+00,8.371825862192757484e+00
3.573975044563280079e+00,8.142067347964482948e+00
3.655971479500891519e+00,8.477131847880716720e+00
3.737967914438502959e+00,8.395759040758203895e+00
3.819964349376114399e+00,8.051121269415791204e+00
3.901960784313725394e+00,8.046334633702702632e+00
3.983957219251336834e+00,8.256946605078621104e+00
4.065953654188948718e+00,8.022401455137256221e+00
4.147950089126560158e+00,8.127707440825215457e+00
4.229946524064171598e+00,8.228226790800086121e+00
4.311942959001783038e+00,8.132494076538305805e+00
4.393939393939394478e+00,8.481918483593807068e+00
4.475935828877005918e+00,7.720843405212646893e+00
4.557932263814617357e+00,8.060694540841970124e+00
4.639928698752228797e+00,7.941028648014743396e+00
4.721925133689839349e+00,8.070267812268147267e+00
4.803921568627450789e+00,8.132494076538305805e+00
4.885918003565062229e+00,7.854869205179140224e+00
4.967914438502673669e+00,8.314386233635689294e+00
5.049910873440285108e+00,8.754756719239882301e+00
5.131907308377896548e+00,8.290453055070244659e+00
5.213903743315507988e+00,8.510638297872340274e+00
5.295900178253119428e+00,9.544551611899576571e+00
5.377896613190730868e+00,1.014288107603570843e+01
5.459893048128342308e+00,1.090395615441686772e+01
5.541889483065953748e+00,1.284733025393102501e+01
5.623885918003565187e+00,1.556135270325251874e+01
5.705882352941176627e+00,1.988847138788502633e+01
5.787878787878788067e+00,2.726467702175526142e+01
5.869875222816399507e+00,3.901108106167580303e+01
5.951871657754010947e+00,5.497451116482780265e+01
6.033868092691622387e+00,5.222219562980159679e+01
6.115864527629233827e+00,2.873417418567360215e+01
6.197860962566845267e+00,1.340736663236244475e+01
6.279857397504456706e+00,8.860062704927841537e+00
6.361853832442067258e+00,7.543737883828351087e+00
6.443850267379678698e+00,7.156020391068137698e+00
6.525846702317290138e+00,6.911901969700596560e+00
6.607843137254901578e+00,6.232199698441950098e+00
6.689839572192513018e+00,6.021587727066031626e+00
6.771836007130124457e+00,6.007227819926765022e+00
6.853832442067735897e+00,5.648230141445085728e+00
6.935828877005347337e+00,5.629083598592729665e+00
7.017825311942958777e+00,5.231792834406337356e+00
7.099821746880570217e+00,5.059473948735131899e+00
7.181818181818181657e+00,4.920661513055549108e+00
7.263814616755793097e+00,4.690902998827274573e+00
7.345811051693404536e+00,4.729196084531986699e+00
7.427807486631015976e+00,4.647823277409472986e+00
7.509803921568627416e+00,4.513797477442979655e+00
7.591800356506238856e+00,4.652609913122561558e+00
7.673796791443850296e+00,4.322332048919417247e+00
7.755793226381461736e+00,4.504224206016801624e+00
7.837789661319073176e+00,4.331905320345595278e+00
7.919786096256684615e+00,4.025560634707895602e+00
8.001782531194296055e+00,4.159586434674388933e+00
8.083778966131907495e+00,4.073426991838786648e+00
8.165775401069518935e+00,4.164373070387478393e+00
8.247771836007130375e+00,3.953761099011559921e+00
8.329768270944741815e+00,4.097360170404231283e+00
8.411764705882353255e+00,4.403704856041930960e+00
8.493761140819964695e+00,4.145226527535122329e+00
8.575757575757576134e+00,4.097360170404231283e+00
8.657754010695187574e+00,4.288825598927793692e+00
8.739750445632799014e+00,4.336691956058684738e+00
8.821746880570410454e+00,4.657396548835651018e+00
8.903743315508021894e+00,5.279659191537228402e+00
8.985739750445633334e+00,6.102960534188546227e+00
9.067736185383244774e+00,7.084220855371802017e+00
9.149732620320856213e+00,8.544144747863963829e+00
9.231729055258467653e+00,1.351745925376349255e+01
9.313725490196079093e+00,2.161644688031017481e+01
9.395721925133690533e+00,4.051408467558576376e+01
9.477718360071301973e+00,9.047220161309623165e+01
9.559714795008913413e+00,1.252662566115405838e+02
9.641711229946523076e+00,8.366560562908360055e+01
9.723707664884134516e+00,3.127587774932388953e+01
9.805704099821745956e+00,1.189957638273939189e+01
9.887700534759357396e+00,7.495871526697460929e+00
9.969696969696968836e+00,6.313572505564464699e+00
1.005169340463458028e+01,5.203073020127803261e+00
1.013368983957219172e+01,4.714836177392720096e+00
1.021568627450980316e+01,4.341478591771773310e+00
1.029768270944741460e+01,4.441997941746643974e+00
1.037967914438502604e+01,4.279252327501615660e+00
1.046167557932263747e+01,3.752722399061819480e+00
1.054367201426024891e+01,3.901108106167580303e+00
1.062566844919786035e+01,3.704856041930928878e+00
1.070766488413547179e+01,3.652203049086949260e+00
1.078966131907308323e+01,3.925041284733025382e+00
1.087165775401069467e+01,3.556470334825168056e+00
1.095365418894830611e+01,3.671349591939305768e+00
1.103565062388591755e+01,3.532537156259722977e+00
1.111764705882352899e+01,3.446377713424119804e+00
1.119964349376114043e+01,3.288418734892180950e+00
1.128163992869875187e+01,3.053873584950817399e+00
1.136363636363636331e+01,3.350644999162339044e+00
1.144563279857397475e+01,3.297992006318359426e+00
1.152762923351158619e+01,3.039513677811550352e+00
1.160962566844919763e+01,3.355431634875428060e+00
1.169162210338680907e+01,3.570830241964435547e+00
1.177361853832442051e+01,3.743149127635641449e+00
1.185561497326203195e+01,4.102146806117320743e+00
1.193761140819964339e+01,4.059067084699519157e+00
1.201960784313725483e+01,3.752722399061819480e+00
1.210160427807486627e+01,3.365004906301606091e+00
1.218360071301247771e+01,3.513390613407366914e+00
1.226559714795008915e+01,3.594763420529880626e+00
1.234759358288770059e+01,3.676136227652394783e+00
1.242959001782531203e+01,3.944187827585381889e+00
1.251158645276292347e+01,4.571237106000047845e+00
1.259358288770053491e+01,4.925448148768638568e+00
1.267557932263814635e+01,6.639063734054520438e+00
1.275757575757575779e+01,1.034870641169853833e+01
1.283957219251336923e+01,1.510183567479596967e+01
1.292156862745098067e+01,2.626905679343273547e+01
1.300356506238859211e+01,5.179618505133667128e+01
1.308556149732620355e+01,1.232941626977478933e+02
1.316755793226381499e+01,1.819208769116626456e+02
1.324955436720142643e+01,1.273628030538735914e+02
1.333155080213903787e+01,5.074312519445707892e+01
1.341354723707664931e+01,1.691597061005672131e+01
1.349554367201426075e+01,9.429672354785440191e+00
1.357754010695187219e+01,7.021994591101644367e+00
1.365953654188948363e+01,5.834908934255558677e+00
1.374153297682709507e+01,4.906301605916281616e+00
1.382352941176470651e+01,4.341478591771773310e+00
1.390552584670231795e+01,4.365411770337218833e+00
1.398752228163992939e+01,3.996840820429361507e+00
1.406951871657754083e+01,3.752722399061819480e+00
1.415151515151515227e+01,3.771868941914175544e+00
1.423351158645276371e+01,3.738362491922552433e+00
1.431550802139037515e+01,3.379364813440873139e+00
1.439750445632798659e+01,3.475097527702654343e+00
1.447950089126559803e+01,3.240552377761290792e+00
1.456149732620320947e+01,2.982074049254481718e+00
1.464349376114082091e+01,2.795395256444008325e+00
1.472549019607843235e+01,2.828901706435631880e+00
1.480748663101604379e+01,2.766675442165474230e+00
1.488948306595365523e+01,2.680515999329871057e+00
1.497147950089126667e+01,2.608716463633535376e+00
1.505347593582887811e+01,2.455544120814685538e+00
1.513547237076648955e+01,2.666156092190604010e+00
1.521746880570410099e+01,2.699662542182227121e+00
1.529946524064171243e+01,2.546490199363377727e+00
1.538146167557932387e+01,2.264078692291123129e+00
1.546345811051693531e+01,2.235358878012589035e+00
1.554545454545454675e+01,2.177919249455520401e+00
1.562745098039215819e+01,2.053466720915204657e+00
1.570944741532976963e+01,2.259292056578034114e+00
1.579144385026738107e+01,2.259292056578034114e+00
1.587344028520499251e+01,2.115692985185362751e+00
1.595543672014260395e+01,2.134839528037718814e+00
1.603743315508021539e+01,2.278438599430390621e+00
1.611942959001782683e+01,2.311945049422013732e+00
1.620142602495543827e+01,2.450757485101596522e+00
1.628342245989304615e+01,2.843261613574898927e+00
1.636541889483066115e+01,3.656989684800038276e+00
1.644741532976826903e+01,4.312758777493239215e+00
1.652941176470588402e+01,4.346265227484862770e+00
1.661140819964349191e+01,3.556470334825168056e+00
1.669340463458110690e+01,2.627863006485891439e+00
1.677540106951871479e+01,2.254505420864945098e+00
1.685739750445632978e+01,2.168345978029342369e+00
1.693939393939393767e+01,1.996027092358136246e+00
1.702139037433155266e+01,2.240145513725678050e+00
1.710338680926916055e+01,2.149199435176985862e+00
1.718538324420677554e+01,2.264078692291123129e+00
1.726737967914438343e+01,2.603929827920446360e+00
1.734937611408199842e+01,3.297992006318359426e+00
1.743137254901960631e+01,4.911088241629371076e+00
1.751336898395722130e+01,7.002848048249288304e+00
1.759536541889482919e+01,7.117727305363425572e+00
1.767736185383244418e+01,6.040734269918387689e+00
1.775935828877005207e+01,5.696096498575975886e+00
1.784135472370766706e+01,8.529784840724696338e+00
1.792335115864527495e+01,1.206232199698441931e+01
1.800534759358288994e+01,1.707871622430175051e+01
1.808734402852049783e+01,2.173611277313739976e+01
1.816934046345811282e+01,1.878754517387454470e+01
1.825133689839572071e+01,1.102840868295718479e+01
1.833333333333333570e+01,4.891941698777015013e+00
1.841532976827094359e+01,3.178326113491132698e+00
1.849732620320855858e+01,3.010793863533015813e+00
1.857932263814616647e+01,2.584783285068089853e+00
1.866131907308378146e+01,2.809755163583275817e+00
1.874331550802138935e+01,2.867194792140344450e+00
1.882531194295900434e+01,3.465524256276476311e+00
1.890730837789661223e+01,5.389751812938276210e+00
1.898930481283422722e+01,1.151664552569226707e+01
1.907130124777183511e+01,2.580475312926309783e+01
1.915329768270944655e+01,2.723595720747672644e+01
1.923529411764705799e+01,1.605916281741378171e+01
1.931729055258466943e+01,7.074647583945623985e+00
1.939928698752228087e+01,4.537730656008424290e+00
1.948128342245989231e+01,3.178326113491132698e+00
1.956327985739750375e+01,2.766675442165474230e+00
1.964527629233511519e+01,2.326304956561280779e+00
1.972727272727272663e+01,2.259292056578034114e+00
1.980926916221033807e+01,2.326304956561280779e+00
1.989126559714794951e+01,2.077399899480650181e+00
1.997326203208556095e+01,2.489050570806309093e+00
2.005525846702317239e+01,2.948567599262858163e+00
2.013725490196078383e+01,4.532944020295335719e+00
2.021925133689839527e+01,4.839288705933035395e+00
2.030124777183600671e+01,3.125673120647153080e+00
2.038324420677361815e+01,2.393317856544527888e+00
2.046524064171122959e+01,2.053466720915204657e+00
2.054723707664884103e+01,1.962520642366512691e+00
2.062923351158645247e+01,1.751908670990594219e+00
2.071122994652406391e+01,1.646602685302635205e+00
2.079322638146167535e+01,1.651389321015724221e+00
2.087522281639928678e+01,1.732762128138238156e+00
2.095721925133689822e+01,1.613096235311011650e+00
2.103921568627450966e+01,1.660962592441902252e+00
2.112121212121212110e+01,1.503003613909963398e+00
2.120320855614973254e+01,1.512576885336141652e+00
2.128520499108734398e+01,1.613096235311011650e+00
2.136720142602495542e+01,1.756695306703683457e+00
2.144919786096256686e+01,1.694469042433525585e+00
2.153119429590017830e+01,1.881147835243998756e+00
2.161319073083778974e+01,1.833281478113108376e+00
2.169518716577540118e+01,2.120479620898451767e+00
2.177718360071301262e+01,2.426824306536150999e+00
2.185918003565062406e+01,2.493837206519398109e+00
2.194117647058823550e+01,2.398104492257616904e+00
2.202317290552584694e+01,2.680515999329871057e+00
2.210516934046345838e+01,3.417657899145585709e+00
2.218716577540106982e+01,7.558097790967618579e+00
2.226916221033868126e+01,1.027212024028911230e+01
2.235115864527629270e+01,7.529377976689084484e+00
2.243315508021390414e+01,4.121293348969676806e+00
2.251515151515151558e+01,3.187899384917311174e+00
2.259714795008912702e+01,3.140033027786420572e+00
2.267914438502673846e+01,3.393724720580140186e+00
2.276114081996434990e+01,4.513797477442979655e+00
2.284313725490196134e+01,5.839695569968648137e+00
2.292513368983957278e+01,6.418878491252423046e+00
2.300713012477718422e+01,5.863628748534092772e+00
2.308912655971479566e+01,4.111720077543498775e+00
2.317112299465240710e+01,2.742742263600028707e+00
2.325311942959001854e+01,2.278438599430390621e+00
2.333511586452762998e+01,2.929421056410502100e+00
2.341711229946524142e+01,3.810162027618888114e+00
2.349910873440285286e+01,3.781442213340354019e+00
2.358110516934046430e+01,2.728382356460761660e+00
2.366310160427807574e+01,1.986453820931957992e+00
2.374509803921568718e+01,1.895507742383266025e+00
2.382709447415329862e+01,1.694469042433525585e+00
2.390909090909091006e+01,1.555656606753943016e+00
2.399108734402852150e+01,1.732762128138238156e+00
2.407308377896613294e+01,1.790201756695306790e+00
2.415508021390374438e+01,1.838068113826197392e+00
2.423707664884135582e+01,2.048680085202115642e+00
2.431907308377896726e+01,2.857621520714165975e+00
2.440106951871657870e+01,3.623483234808415165e+00
2.448306595365419014e+01,3.111313213507886033e+00
2.456506238859180158e+01,2.819328435009453848e+00
2.464705882352941302e+01,2.871981427853433466e+00
2.472905525846702446e+01,3.240552377761290792e+00
2.481105169340463590e+01,3.834095206184333637e+00
2.489304812834224734e+01,3.144819663499509588e+00
2.497504456327985878e+01,2.718809085034583628e+00
2.505704099821747022e+01,1.933800828087978374e+00
2.513903743315508166e+01,1.665749228154991268e+00
2.522103386809269310e+01,1.373764449656558861e+00
2.530303030303030454e+01,1.335471363951846513e+00
2.538502673796791598e+01,1.565229878180121270e+00
2.546702317290552742e+01,1.680109135294258538e+00
2.554901960784313886e+01,2.010386999497403515e+00
2.563101604278075030e+01,1.943374099514156628e+00
2.571301247771836174e+01,1.909867649522533073e+00
2.579500891265597318e+01,1.818921570973841106e+00
2.587700534759358462e+01,1.550869971040854001e+00
2.595900178253119606e+01,1.220592106837709245e+00
2.604099821746880750e+01,1.555656606753943016e+00
2.612299465240641894e+01,1.483857071057607113e+00
2.620499108734403038e+01,1.622669506737189904e+00
2.628698752228164182e+01,1.804561663834573837e+00
2.636898395721925326e+01,2.220998970873321987e+00
2.645098039215686470e+01,2.737955627886939691e+00
2.653297682709447614e+01,2.479477299380130617e+00
2.661497326203208758e+01,2.134839528037718814e+00
2.669696969696969902e+01,2.283225235143479637e+00
2.677896613190731046e+01,2.958140870689036195e+00
2.686096256684492189e+01,4.011200727568628110e+00
2.694295900178253333e+01,4.011200727568628110e+00
2.702495543672014477e+01,3.259698920613646855e+00
2.710695187165775621e+01,2.876768063566522482e+00
2.718894830659536765e+01,2.886341334992700514e+00
2.727094474153297909e+01,2.752315535026206739e+00
2.735294117647059053e+01,2.177919249455520401e+00
2.743493761140820197e+01,1.732762128138238156e+00
2.751693404634581341e+01,1.517363521049230668e+00
2.759893048128342485e+01,1.464710528205251050e+00
2.768092691622103629e+01,1.345044635378024545e+00
2.776292335115864773e+01,1.368977813943469846e+00
2.784491978609625917e+01,1.378551085369648099e+00
2.792691622103387061e+01,1.024340042601057821e+00
2.800891265597148205e+01,1.254098556829332578e+00
2.809090909090909349e+01,1.234952013976976293e+00
2.817290552584670493e+01,1.407270899648182416e+00
2.825490196078431637e+01,1.431204078213627717e+00
2.833689839572192781e+01,1.526936792475408700e+00
2.841889483065953925e+01,1.431204078213627717e+00
2.850089126559715069e+01,1.574803149606299302e+00
2.858288770053476213e+01,1.771055213842950504e+00
2.866488413547237357e+01,2.091759806619917228e+00
2.874688057040998501e+01,2.833688342148720896e+00
