0.3775,2818960
0.3799,2617400
0.3823,2231960
0.3848,1876990
0.3872,1713890
0.3896,1621870
0.392,1604140
0.3944,1576440
0.3969,1368710
0.3993,1344210
0.4017,1274810
0.4041,1214620
0.4065,1167360
0.409,1099450
0.4114,1035400
0.4138,960538
0.4162,891998
0.4186,832922
0.4211,784515
0.4235,744001
0.4259,716868
0.4283,680994
0.4307,654035
0.4332,616364
0.4356,618634
0.438,630026
0.4404,651836
0.4428,670962
0.4453,688761
0.4477,680756
0.4501,656816
0.4525,605621
0.4549,550093
0.4574,496298
0.4598,452775
0.4622,425192
0.4646,408116
0.467,399437
0.4695,386541
0.4719,380628
0.4743,379012
0.4767,375200
0.4791,369962
0.4816,372524
0.484,369640
0.4864,367042
0.4888,361569
0.4912,363666
0.4937,364339
0.4961,364912
0.4985,356585
0.5009,353094
0.5033,355161
0.5058,351784
0.5082,355351
0.5106,355349
0.513,354858
0.5154,352610
0.5179,353657
0.5203,356525
0.5227,348439
0.5251,346660
0.5275,352624
0.53,347215
0.5324,346226
0.5348,344766
0.5372,346348
0.5396,345472
0.5421,350191
0.5445,349084
0.5469,345932
0.5493,348976
0.5517,350487
0.5542,349430
0.5566,353465
0.559,357404
0.5614,365469
0.5638,367195
0.5663,361181
0.5687,357290
0.5711,350110
0.5735,350170
0.5759,346797
0.5784,346497
0.5808,345827
0.5832,347659
0.5856,349854
0.588,346163
0.5905,348139
0.5929,350859
0.5953,347886
0.5977,345746
0.6001,348639
0.6026,350673
0.605,349173
0.6074,351045
0.6098,351823
0.6122,351312
0.6147,356428
0.6171,359801
0.6195,361957
0.6219,361552
0.6243,364855
0.6268,369235
0.6292,386431
0.6316,417497
0.634,512161
0.6364,755077
0.6389,1146750
0.6413,1400320
0.6437,1282450
0.6461,972962
0.6485,713470
0.651,563235
0.6534,494847
0.6558,461310
0.6582,442189
0.6606,438619
0.6631,437017
0.6655,428552
0.6679,425763
0.6703,431425
0.6727,443752
0.6752,462582
0.6776,485129
0.68,506653
0.6824,524174
0.6848,528548
0.6873,525478
0.6897,505021
0.6921,482836
0.6945,462633
0.6969,446157
0.6994,435306
0.7018,432203
0.7042,427888
0.7066,425996
0.709,417194
0.7114,419825
0.7139,418543
0.7163,416582
0.7187,416823
0.7211,416291
0.7235,412082
0.726,406649
0.7284,405189
0.7308,405796
0.7332,405551
0.7356,405970
0.7381,403749
0.7405,400271
0.7429,402255
0.7453,404249
0.7477,401433
0.7502,398816
0.7526,396041
0.755,398622
0.7574,398770
0.7598,400461
0.7623,403645
0.7647,401665
0.7671,396872
0.7695,394737
0.7719,392368
0.7744,394916
0.7768,394481
0.7792,394707
0.7816,394583
0.784,395880
0.7865,394614
0.7889,394263
0.7913,395228
0.7937,392643
0.7961,398620
0.7986,398626
0.801,399376
0.8034,401957
0.8058,406568
0.8082,406664
0.8107,403941
0.8131,401471
0.8155,401031
0.8179,401666
0.8203,401469
0.8228,404795
0.8252,403493
0.8276,401829
0.83,404390
0.8324,406994
0.8349,403723
0.8373,406367
0.8397,409751
0.8421,411863
0.8445,412132
0.847,413606
0.8494,415818
0.8518,421085
0.8542,424091
0.8566,423480
0.8591,423011
0.8615,425386
0.8639,429182
0.8663,431547
0.8687,430948
0.8712,438466
0.8736,442196
0.876,444755
0.8784,450653
0.8808,458185
0.8833,467524
0.8857,478338
0.8881,491299
0.8905,494277
0.8929,495379
0.8954,489668
0.8978,479816
0.9002,469771
0.9026,462113
0.905,460156
0.9075,460008
0.9099,457761
0.9123,457667
0.9147,461988
0.9171,471280
0.9196,474973
0.922,485019
0.9244,486830
0.9268,489197
0.9292,488668
0.9317,490124
0.9341,493205
0.9365,504686
0.9389,506210
0.9413,515420
0.9438,527400
0.9462,539100
0.9486,539466
0.951,533064
0.9534,528064
0.9559,517746
0.9583,518037
0.9607,516500
0.9631,524561
0.9655,528053
0.968,537172
0.9704,549040
0.9728,561337
0.9752,570886
0.9776,583400
0.9801,592867
0.9825,607469
0.9849,618111
0.9873,622536
0.9897,619063
0.9922,611934
0.9946,593569
0.997,567933
0.9994,539585
1.0018,513281
1.0043,485388
1.0067,471783
1.0091,466216
1.0115,466312
1.0139,467188
1.0164,469983
1.0188,473634
1.0212,478065
1.0236,486557
1.026,495188
1.0285,497484
1.0309,496657
1.0333,498432
1.0357,499985
1.0381,507531
1.0406,514463
1.043,521376
1.0454,522994
1.0478,526175
1.0502,528291
1.0527,531403
1.0551,530779
1.0575,524804
1.0599,523654
1.0623,520605
1.0648,520996
1.0672,518349
1.0696,514330
1.072,509407
1.0744,504701
1.0769,501788
1.0793,503585
1.0817,497594
1.0841,498289
1.0865,496764
1.089,497778
1.0914,499544
1.0938,498899
1.0962,500285
1.0986,503897
1.1011,507901
1.1035,507112
1.1059,505781
1.1083,509017
1.1107,514272
1.1132,521160
1.1156,529461
1.118,537496
1.1204,546172
1.1228,562693
1.1253,576971
1.1277,582440
1.1301,585504
1.1325,586225
1.1349,585559
1.1374,585890
1.1398,586862
1.1422,586228
1.1446,587688
1.147,584972
1.1495,585169
1.1519,583030
1.1543,580800
1.1567,578959
1.1591,575979
1.1616,576630
1.164,580164
1.1664,582566
1.1688,584257
1.1712,591600
1.1737,593411
1.1761,598272
1.1785,599374
1.1809,602082
1.1833,611023
1.1857,616771
1.1882,622193
1.1906,630800
1.193,637972
1.1954,640426
1.1978,647493
1.2003,650843
1.2027,657060
1.2051,666660
1.2075,673103
1.2099,681531
1.2124,690908
1.2148,707595
1.2172,736351
1.2196,778327
1.222,821347
1.2245,865083
1.2269,922561
1.2293,997488
1.2317,1056040
1.2341,1086940
1.2366,1050740
1.239,1008440
1.2414,975808
1.2438,963977
1.2462,950526
1.2487,914495
1.2511,848055
1.2535,792008
1.2559,757016
1.2583,741215
1.2608,742718
1.2632,760449
1.2656,780410
1.268,811157
1.2704,845721
1.2729,888587
1.2753,927996
1.2777,972196
1.2801,1017170
1.2825,1043820
1.285,1053680
1.2874,1057150
1.2898,1050530
1.2922,1038770
1.2946,1018300
1.2971,998787
1.2995,963616
1.3019,916025
1.3043,870739
1.3067,828247
1.3092,810110
1.3116,800143
1.314,806362
1.3164,812213
1.3188,823088
1.3213,827760
1.3237,820846
1.3261,810106
1.3285,796623
1.3309,784186
1.3334,775914
1.3358,770200
1.3382,766389
1.3406,766373
1.343,770449
1.3455,770000
1.3479,775794
1.3503,783381
1.3527,793422
1.3551,805677
1.3576,810066
1.36,807553
1.3624,813629
1.3648,817275
1.3672,816986
1.3697,811592
1.3721,806544
1.3745,805644
1.3769,806851
1.3793,805623
1.3818,805998
1.3842,808776
1.3866,816090
1.389,816706
1.3914,814430
1.3939,815270
1.3963,821169
1.3987,823057
1.4011,823735
1.4035,826584
1.406,829923
1.4084,830866
1.4108,832473
1.4132,840123
1.4156,847122
1.4181,857569
1.4205,862774
1.4229,868515
1.4253,874267
1.4277,880770
1.4302,887351
1.4326,893978
1.435,897152
1.4374,896591
1.4398,898899
1.4423,895217
1.4447,891676
1.4471,884266
1.4495,886833
1.4519,883115
1.4544,884364
1.4568,886597
1.4592,884058
1.4616,884749
1.464,886204
1.4665,889547
1.4689,888473
1.4713,890307
1.4737,895017
1.4761,896634
1.4786,899518
1.481,898698
1.4834,902966
1.4858,906213
1.4882,905788
1.4907,906766
1.4931,914122
1.4955,919997
1.4979,926523
1.5003,929593
1.5028,931819
1.5052,935811
1.5076,938020
1.51,937942
1.5124,933693
1.5149,931250
1.5173,929839
1.5197,926754
1.5221,926002
1.5245,926651
1.527,920934
1.5294,921309
1.5318,920625
1.5342,919991
1.5366,920046
1.5391,916186
1.5415,919365
1.5439,918702
1.5463,919118
1.5487,922252
1.5512,924013
1.5536,926210
1.556,924489
1.5584,926982
1.5608,930428
1.5633,933090
1.5657,930827
1.5681,936188
1.5705,942636
1.5729,941980
1.5754,943377
1.5778,941401
1.5802,941768
1.5826,941747
1.585,942832
1.5875,943230
1.5899,943752
1.5923,942596
1.5947,942400
1.5971,941769
1.5996,943793
1.602,951272
1.6044,949060
1.6068,949343
1.6092,951190
1.6117,950750
1.6141,956229
1.6165,961441
1.6189,961211
1.6213,961854
1.6238,963410
1.6262,959360
1.6286,957197
1.631,955924
1.6334,953181
1.6359,946691
1.6383,940873
1.6407,935822
1.6431,935759
1.6455,928756
1.6479,928721
1.6504,931163
1.6528,930605
1.6552,932095
1.6576,931204
1.66,927988
1.6625,929821
1.6649,929814
1.6673,926612
1.6697,925681
1.6721,925522
1.6746,929127
1.677,923625
1.6794,919764
1.6818,921326
1.6842,921726
1.6867,916683
1.6891,915638
1.6915,918150
1.6939,918832
1.6963,909734
1.6988,907647
1.7012,903352
1.7036,899303
1.706,901374
1.7084,898309
1.7109,905021
1.7133,910735
1.7157,908787
1.7181,916210
1.7205,930962
1.723,944664
1.7254,960830
1.7278,971603
1.7302,984282
1.7326,991035
1.7351,999963
1.7375,1007910
1.7399,1019900
1.7423,1026780
1.7447,1036420
1.7472,1041050
1.7496,1043090
1.752,1038950
1.7544,1038180
1.7568,1037000
1.7593,1034850
1.7617,1035680
1.7641,1028400
1.7665,1021850
1.7689,1004980
1.7714,983496
1.7738,962072
1.7762,951051
1.7786,934952
1.781,924470
1.7835,919498
1.7859,909094
1.7883,902041
1.7907,893254
1.7931,885193
1.7956,880172
1.798,871161
1.8004,861821
1.8028,850427
1.8052,842676
1.8077,836074
1.8101,823975
1.8125,814836
1.8149,808120
1.8173,797887
1.8198,793682
1.8222,789248
1.8246,786493
1.827,783022
1.8294,778637
1.8319,779415
1.8343,784200
1.8367,781612
1.8391,787061
1.8415,788616
1.844,791655
1.8464,794068
1.8488,796116
1.8512,796729
1.8536,799872
1.8561,803497
1.8585,803798
1.8609,804941
1.8633,805618
1.8657,805459
1.8682,806476
1.8706,803665
1.873,807896
1.8754,815220
1.8778,817553
1.8803,824310
1.8827,828854
1.8851,838780
1.8875,855738
1.8899,885700
1.8924,916845
1.8948,975422
1.8972,1022450
1.8996,1047300
1.902,1066910
1.9045,1087600
1.9069,1105890
1.9093,1134990
1.9117,1156820
1.9141,1175040
1.9166,1160820
1.919,1121060
1.9214,1091700
1.9238,1048160
1.9262,1031100
1.9287,1015700
1.9311,1002900
1.9335,986944
1.9359,917464
1.9383,868683
1.9408,827709
1.9432,788330
1.9456,760857
1.948,741648
1.9504,733239
1.9529,726230
1.9553,720059
1.9577,716118
1.9601,712618
1.9625,715916
1.965,716053
1.9674,715358
1.9698,711758
1.9722,714436
1.9746,718574
1.9771,724911
1.9795,729364
1.9819,737646
1.9843,748470
1.9867,760645
1.9892,769338
1.9916,782024
1.994,790229
1.9964,801562
1.9988,813291
2.0013,822893
2.0037,838450
2.0061,843314
2.0085,851066
2.0109,853647
2.0134,856823
2.0158,852927
2.0182,850583
2.0206,851544
2.023,849983
2.0255,843025
2.0279,837615
2.0303,826470
2.0327,813204
2.0351,798203
2.0376,780937
2.04,764637
2.0424,752219
2.0448,745398
2.0472,732123
2.0497,724798
2.0521,719235
2.0545,711183
2.0569,703496
2.0593,696759
2.0618,694999
2.0642,692207
2.0666,686425
2.069,684477
2.0714,685809
2.0739,688581
2.0763,692005
2.0787,697944
2.0811,708019
2.0835,711092
2.086,716118
2.0884,715748
2.0908,717570
2.0932,720055
2.0956,727448
2.0981,734015
2.1005,738426
2.1029,740381
2.1053,736304
2.1077,726469
2.1102,716166
2.1126,698207
2.115,687065
2.1174,676916
2.1198,664290
2.1222,652366
2.1247,641962
2.1271,634093
2.1295,622625
2.1319,618724
2.1343,613223
2.1368,607894
2.1392,603356
2.1416,599279
2.144,596973
2.1464,594424
2.1489,596103
2.1513,595782
2.1537,594086
2.1561,589235
2.1585,587803
2.161,586673
2.1634,585132
2.1658,583607
2.1682,582700
2.1706,579664
2.1731,578355
2.1755,578522
2.1779,578926
2.1803,577828
2.1827,575744
2.1852,575738
2.1876,575141
2.19,573592
2.1924,573935
2.1948,576300
2.1973,576262
2.1997,573273
2.2021,574016
2.2045,572600
2.2069,573357
2.2094,574125
2.2118,575225
2.2142,576346
2.2166,573462
2.219,572789
2.2215,572073
2.2239,568986
2.2263,566249
2.2287,565335
2.2311,566147
2.2336,565166
2.236,563906
2.2384,561593
2.2408,560219
2.2432,555617
2.2457,554862
2.2481,555891
2.2505,555096
2.2529,555070
2.2553,554845
2.2578,556920
2.2602,557910
2.2626,559551
2.265,557913
2.2674,557817
2.2699,559035
2.2723,561815
2.2747,560658
2.2771,560900
2.2795,560475
2.282,562341
2.2844,564981
2.2868,567063
2.2892,571233
2.2916,570427
2.2941,572846
2.2965,574441
2.2989,573060
2.3013,573794
2.3037,575650
2.3062,576479
2.3086,576903
2.311,576112
2.3134,575290
2.3158,571604
2.3183,564957
2.3207,562519
2.3231,561278
2.3255,561409
2.3279,561140
2.3304,559690
2.3328,555347
2.3352,556461
2.3376,555106
2.34,550875
2.3425,547046
2.3449,546349
2.3473,544850
2.3497,540334
2.3521,541456
2.3546,540771
2.357,539813
2.3594,538353
2.3618,537690
2.3642,534040
2.3667,535511
2.3691,534979
2.3715,537204
2.3739,536346
2.3763,533039
2.3788,531954
2.3812,532405
2.3836,533855
2.386,534040
2.3884,535650
2.3909,535726
2.3933,534075
2.3957,533863
2.3981,532334
2.4005,533458
2.403,535625
2.4054,535814
2.4078,538518
2.4102,538116
2.4126,539467
2.4151,538880
2.4175,537297
2.4199,536238
2.4223,536326
2.4247,536621
2.4272,537951
2.4296,537814
2.432,539305
2.4344,540146
2.4368,539838
2.4393,538815
2.4417,538095
2.4441,540596
2.4465,538266
2.4489,537521
2.4514,535676
2.4538,538783
2.4562,534975
2.4586,536378
2.461,535056
2.4635,532257
2.4659,528709
2.4683,527872
2.4707,527424
2.4731,529319
2.4756,527402
2.478,525261
2.4804,525399
2.4828,526062
2.4852,524596
2.4877,522621
2.4901,523514
2.4925,523580
2.4949,521144
2.4973,520714
2.4998,523403
2.5022,522555
2.5046,523265
2.507,524152
2.5094,521266
2.5119,518067
2.5143,521513
2.5167,522700
2.5191,522185
2.5215,522319
2.524,524501
2.5264,521014
2.5288,519044
2.5312,522813
2.5336,521836
2.5361,519922
2.5385,519132
2.5409,519719
2.5433,516720
2.5457,517719
2.5482,517162
2.5506,517695
2.553,514369
2.5554,514104
2.5578,515425
2.5603,510991
2.5627,511390
2.5651,509889
2.5675,510848
2.5699,510058
2.5724,509999
2.5748,507938
2.5772,506175
2.5796,508830
2.582,507605
2.5844,503443
2.5869,502508
2.5893,501982
2.5917,495380
2.5941,491886
2.5965,489560
2.599,485742
2.6014,482560
2.6038,481709
2.6062,480383
2.6086,476065
2.6111,471828
2.6135,455163
2.6159,434209
2.6183,414452
2.6207,392002
2.6232,366466
2.6256,340507
2.628,307736
2.6304,274155
2.6328,228996
2.6353,176035
2.6377,109017
2.6401,35576
2.6425,1734
2.6449,0
2.6474,0
2.6498,0
2.6522,0
2.6546,0
2.657,0
2.6595,0
2.6619,0
2.6643,0
2.6667,0
2.6691,0
2.6716,0
2.674,0
2.6764,0
2.6788,0
2.6812,0
