# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
# ------------------------------------------
# Eigenvalues read from mos2-3graphene.EIG
# Using smearing parameter:   0.100
# Using    700 points in energy range
# Selected bands: 1 to: 2606
# Emin, emax in file for selected band(s):    -23.1157700    159.7010600
# Nbands, Nspin, Nk   =   2606     1    13
# E_F                 =    -4.8808 eV --> (shifted to ZERO)
# Broadening          =     0.1000 eV
#
#        E            N(up)  (=)   N(down)         Ntot
    -10.000000      7.967011      7.967011     15.934021
     -9.971388      6.251106      6.251106     12.502212
     -9.942775      5.582869      5.582869     11.165737
     -9.914163      5.910971      5.910971     11.821943
     -9.885551      6.966605      6.966605     13.933210
     -9.856938      8.485303      8.485303     16.970606
     -9.828326     10.299441     10.299441     20.598881
     -9.799714     12.253184     12.253184     24.506369
     -9.771102     14.065223     14.065223     28.130447
     -9.742489     15.304190     15.304190     30.608380
     -9.713877     15.529116     15.529116     31.058232
     -9.685265     14.504391     14.504391     29.008781
     -9.656652     12.344139     12.344139     24.688279
     -9.628040      9.493512      9.493512     18.987024
     -9.599428      6.558996      6.558996     13.117992
     -9.570815      4.091065      4.091065      8.182130
     -9.542203      2.450309      2.450309      4.900619
     -9.513591      1.827822      1.827822      3.655644
     -9.484979      2.368490      2.368490      4.736980
     -9.456366      4.247565      4.247565      8.495129
     -9.427754      7.568604      7.568604     15.137207
     -9.399142     12.102814     12.102814     24.205627
     -9.370529     17.077456     17.077456     34.154912
     -9.341917     21.270466     21.270466     42.540933
     -9.313305     23.477321     23.477321     46.954642
     -9.284692     23.103315     23.103315     46.206630
     -9.256080     20.482572     20.482572     40.965143
     -9.227468     16.699303     16.699303     33.398605
     -9.198856     13.041868     13.041868     26.083737
     -9.170243     10.447800     10.447800     20.895599
     -9.141631      9.234157      9.234157     18.468314
     -9.113019      9.157997      9.157997     18.315993
     -9.084406      9.659473      9.659473     19.318946
     -9.055794     10.146218     10.146218     20.292437
     -9.027182     10.275132     10.275132     20.550265
     -8.998569     10.169901     10.169901     20.339802
     -8.969957     10.401338     10.401338     20.802676
     -8.941345     11.613681     11.613681     23.227363
     -8.912732     13.985920     13.985920     27.971839
     -8.884120     16.963608     16.963608     33.927215
     -8.855508     19.548001     19.548001     39.096001
     -8.826896     20.963519     20.963519     41.927038
     -8.798283     21.171064     21.171064     42.342128
     -8.769671     20.797658     20.797658     41.595315
