-163.47324335093	724
-160.33843810238	723
-157.204657305262	725
-154.071900632546	725
-150.940167756818	724
-147.809458350236	726
-144.679772084631	725
-141.551108631395	725
-138.423467661561	726
-135.296848845773	724
-132.171251854297	724
-129.04667635701	724
-125.923122023416	723
-122.800588522652	725
-119.679075523457	725
-116.558582694208	723
-113.43910970293	723
-110.320656217256	723
-107.203221904433	725
-104.086806431392	725
-100.971409464647	724
-97.8570306703694	726
-94.7436697143842	725
-91.6313262621223	727
-88.5199999786822	725
-85.4096905287938	724
-82.3003975768321	725
-79.192120786809	725
-76.0848598224155	725
-72.9786143469405	723
-69.8733840233655	724
-66.7691685143081	724
-63.6659674820355	724
-60.5637805884725	726
-57.462607495195	724
-54.3624478634627	724
-51.2633013541672	725
-48.1651676278531	728
-45.0680463447592	724
-41.9719371647786	725
-38.8768397474357	727
-35.782753751975	724
-32.6896788372738	723
-29.5976146618908	724
-26.5065608840589	726
-23.41651716167	726
-20.3274831523078	726
-17.2394585132202	724
-14.1524429013485	724
-11.0664359732834	723
-7.98143738533064	723
-4.89744679345092	725
-1.814463853301	728
1.26751177977767	750
4.34848045076226	774
7.42844250494388	747
10.5073982879148	730
13.5853481455798	725
16.6622924241436	725
19.73823147015	725
22.8131656304131	726
25.8870952520689	724
28.9600206825306	723
32.0319422695475	722
35.1028603611408	727
38.1727753056468	723
41.2416874516841	725
44.3095971481728	724
47.3765047443424	724
50.4424105896706	725
53.5073150339706	725
56.571218427323	726
59.6341211201065	726
62.6960234629658	727
65.7569258068624	729
68.8168285030104	737
71.8757319029197	759
74.9336363583872	849
77.9905422214923	1084
81.0464498445604	1458
84.1013595802181	1790
87.1552717813884	2011
90.2081868012224	2176
93.2601049931704	2264
96.3110267109496	2213
99.3609523085471	2136
102.409882140215	2124
105.457816560488	2054
108.504755924126	1966
111.550700586196	1907
114.59565090202	1858
117.639607227167	1785
120.682569917459	1744
123.724539329006	1702
126.765515818159	1747
129.805499741523	1816
132.844491455952	1923
135.882491318585	1880
138.919499686764	1778
141.955516918122	1702
144.990543370519	1693
148.024579402088	1658
151.057625371167	1669
154.08968163639	1669
157.120748556593	1616
160.150826490877	1598
163.179915798583	1595
166.20801683928	1605
169.235129972791	1652
172.26125555917	1745
175.286393958698	1961
178.310545531917	2199
181.333710639569	2104
184.355889642654	1865
187.37708290239	1684
190.397290780238	1598
193.416513637877	1524
196.434751837201	1552
199.452005740364	1596
202.468275709715	1725
205.483562107836	1917
208.497865297537	1904
211.511185641841	1683
214.523523503991	1571
217.534879247459	1528
220.545253235924	1506
223.554645833278	1550
226.563057403632	1565
229.570488311322	1570
232.57693892087	1641
235.582409597048	1600
238.586900704787	1633
241.590412609274	1618
244.592945675871	1631
247.594500270172	1649
250.595076757949	1634
253.594675505196	1654
256.593296878104	1646
259.590941243062	1623
262.587608966669	1647
265.583300415709	1674
268.578015957183	1633
271.571755958256	1694
274.564520786322	1763
277.556310808952	1793
280.547126393914	1918
283.536967909161	2031
286.525835722849	2087
289.513730203314	1980
292.500651719079	1924
295.486600638857	1934
298.471577331539	1892
301.455582166224	2007
304.438615512161	2100
307.420677738813	2067
310.401769215795	2002
313.381890312922	1881
316.361041400181	1808
319.339222847745	1794
322.316435025936	1779
325.292678305285	1830
328.26795305648	1798
331.242259650373	1758
334.215598458017	1687
337.187969850598	1636
340.159374199499	1610
343.129811876267	1557
346.099283252603	1546
349.067788700383	1524
352.03532859166	1510
355.001903298615	1507
357.967513193636	1501
360.932158649242	1477
363.89584003812	1472
366.858557733126	1465
369.820312107254	1488
372.78110353368	1474
375.740932385709	1495
378.699799036818	1442
381.657703860647	1425
384.614647230956	1466
387.570629521684	1401
390.525651106914	1395
393.479712360881	1386
396.432813657953	1368
399.38495537267	1368
402.336137879682	1363
405.286361553827	1378
408.235626770058	1365
411.183933903479	1366
414.131283329328	1382
417.077675423003	1361
420.023110560015	1389
422.967589116038	1430
425.91111146688	1458
428.853677988458	1452
431.795289056857	1403
434.735945048279	1395
437.675646339077	1393
440.614393305703	1396
443.552186324764	1407
446.489025773018	1375
449.424912027289	1303
452.359845464592	1255
455.293826462042	1247
458.226855396876	1203
461.158932646451	1208
464.090058588286	1267
467.020233599971	1426
469.949458059244	1652
472.87773234398	1535
475.805056832125	1332
478.731431901791	1295
481.656857931196	1260
484.581335298659	1289
487.504864382622	1324
490.427445561653	1402
493.349079214422	1439
496.269765719707	1552
499.18950545641	1635
502.108298803538	1817
505.0261461402	2052
507.943047845632	2492
510.85900429916	3278
513.77401588023	5357
516.688082968377	10892
519.601205943262	25610
522.51338518463	42632
525.424621072329	34406
528.334913986338	16366
531.24426430669	7630
