# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
# ------------------------------------------
# Eigenvalues read from 3mos2-2graphene.EIG
# Using smearing parameter:   0.100
# Using    700 points in energy range
# Selected bands: 1 to: 3268
# Emin, emax in file for selected band(s):    -23.4980900    152.7241500
# Nbands, Nspin, Nk   =   3268     1    13
# E_F                 =    -5.1445 eV --> (shifted to ZERO)
# Broadening          =     0.1000 eV
#
#        E            N(up)  (=)   N(down)         Ntot
    -10.000000      6.725594      6.725594     13.451187
     -9.971388      6.771690      6.771690     13.543380
     -9.942775      7.005725      7.005725     14.011449
     -9.914163      7.222372      7.222372     14.444744
     -9.885551      7.220012      7.220012     14.440024
     -9.856938      6.952641      6.952641     13.905282
     -9.828326      6.557435      6.557435     13.114870
     -9.799714      6.238691      6.238691     12.477382
     -9.771102      6.101720      6.101720     12.203440
     -9.742489      6.077627      6.077627     12.155253
     -9.713877      6.001792      6.001792     12.003584
     -9.685265      5.776009      5.776009     11.552018
     -9.656652      5.486313      5.486313     10.972626
     -9.628040      5.387825      5.387825     10.775650
     -9.599428      5.745153      5.745153     11.490307
     -9.570815      6.611133      6.611133     13.222265
     -9.542203      7.709888      7.709888     15.419776
     -9.513591      8.561192      8.561192     17.122383
     -9.484979      8.801241      8.801241     17.602482
     -9.456366      8.466513      8.466513     16.933025
     -9.427754      8.004801      8.004801     16.009602
     -9.399142      7.978491      7.978491     15.956982
     -9.370529      8.664300      8.664300     17.328599
     -9.341917      9.841825      9.841825     19.683651
     -9.313305     10.924302     10.924302     21.848603
     -9.284692     11.323156     11.323156     22.646311
     -9.256080     10.780559     10.780559     21.561117
     -9.227468      9.480476      9.480476     18.960952
     -9.198856      7.939734      7.939734     15.879468
     -9.170243      6.784172      6.784172     13.568345
     -9.141631      6.497427      6.497427     12.994855
     -9.113019      7.202670      7.202670     14.405340
     -9.084406      8.563983      8.563983     17.127967
     -9.055794      9.915777      9.915777     19.831554
     -9.027182     10.637757     10.637757     21.275513
     -8.998569     10.578110     10.578110     21.156221
     -8.969957     10.185115     10.185115     20.370229
     -8.941345     10.172229     10.172229     20.344459
     -8.912732     10.939803     10.939803     21.879607
     -8.884120     12.227511     12.227511     24.455022
     -8.855508     13.305292     13.305292     26.610584
     -8.826896     13.550246     13.550246     27.100491
     -8.798283     12.910607     12.910607     25.821213
     -8.769671     11.869655     11.869655     23.739310
     -8.741059     11.005123     11.005123     22.010246
     -8.712446     10.591546     10.591546     21.183092
     -8.683834     10.558326     10.558326     21.116652
     -8.655222     10.709891     10.709891     21.419783
     -8.626609     10.906291     10.906291     21.812581
     -8.597997     11.053103     11.053103     22.106206
     -8.569385     11.016271     11.016271     22.032543
     -8.540773     10.647526     10.647526     21.295052
     -8.512160      9.930109      9.930109     19.860218
     -8.483548      9.076264      9.076264     18.152528
     -8.454936      8.448116      8.448116     16.896232
     -8.426323      8.358485      8.358485     16.716971
     -8.397711      8.911596      8.911596     17.823192
     -8.369099      9.977041      9.977041     19.954083
     -8.340486     11.254246     11.254246     22.508493
     -8.311874     12.342369     12.342369     24.684737
     -8.283262     12.833953     12.833953     25.667907
     -8.254649     12.522354     12.522354     25.044709
     -8.226037     11.656789     11.656789     23.313577
     -8.197425     10.955979     10.955979     21.911958
     -8.168813     11.185587     11.185587     22.371173
     -8.140200     12.536652     12.536652     25.073304
     -8.111588     14.345747     14.345747     28.691494
     -8.082976     15.483839     15.483839     30.967679
     -8.054363     15.166230     15.166230     30.332460
     -8.025751     13.539090     13.539090     27.078181
     -7.997139     11.562083     11.562083     23.124165
     -7.968526     10.286897     10.286897     20.573794
     -7.939914     10.108842     10.108842     20.217684
     -7.911302     10.556177     10.556177     21.112354
     -7.882690     10.736554     10.736554     21.473109
     -7.854077     10.057654     10.057654     20.115309
     -7.825465      8.662824      8.662824     17.325649
     -7.796853      7.291248      7.291248     14.582496
     -7.768240      6.736127      6.736127     13.472253
     -7.739628      7.334516      7.334516     14.669031
     -7.711016      8.817197      8.817197     17.634395
     -7.682403     10.547843     10.547843     21.095686
     -7.653791     11.937170     11.937170     23.874341
     -7.625179     12.752217     12.752217     25.504433
